LEAID,ZIP,LAT,LON
3904519,44001,41.395607,-82.235438
3904520,43713,39.989018,-81.178557
3904521,45817,40.8946,-83.8928
3904522,45308,40.14166,-84.432041
3904523,43912,40.06735,-80.776984
3904524,43907,40.262693,-80.993854
3904525,43724,39.750649,-81.517946
3904526,43316,40.945354,-83.386477
3904527,44615,40.563345,-81.0942
3904528,44022,41.427054,-81.380475
3904529,45619,38.4227,-82.4861
3904531,45828,40.482227,-84.629821
3904532,44408,40.880684,-80.680707
3904533,45318,40.1192,-84.342
3904535,43731,39.744204,-82.095843
3904536,44077,41.7547,-81.2724
3904537,45121,38.88189,-83.900281
3904538,43431,41.382,-83.3323
3904539,43023,40.0682,-82.5147
3904540,45123,39.3524,-83.3878
3904541,43526,41.301708,-84.746162
3904542,44425,41.15767,-80.571011
3904543,45243,39.18627,-84.347131
3904545,44432,40.7747,-80.768431
3904546,44842,40.6351,-82.2314
3904547,43040,40.234962,-83.383107
3904548,43044,40.077169,-83.559284
3904549,44060,41.69296,-81.338701
3904550,45150,39.174505,-84.239938
3904551,45383,39.963131,-84.34482
3904552,43543,41.573571,-84.59657
3904553,43338,40.553209,-82.829142
3904554,43832,40.26472,-81.609981
3904555,45157,38.95378,-84.269041
3904556,44444,41.17786,-80.963988
3904557,45879,41.141081,-84.577051
3904558,43551,41.55693,-83.627051
3904560,43460,41.608811,-83.559004
3904561,45371,39.958488,-84.184232
3904563,45380,40.21738,-84.482711
3904564,43567,41.547118,-84.141231
3904565,44090,41.1733,-82.2231
3904566,44288,41.2329,-81.0476
3904567,45387,39.80513,-83.890041
3904574,45801,40.765911,-84.050414
3904575,45850,40.733881,-83.93222
3904576,45801,40.772731,-84.055408
3904577,45807,40.78925,-84.186971
3904578,45806,40.686936,-84.053384
3904579,45806,40.692149,-84.164862
3904580,45887,40.701662,-84.344563
3904582,44840,40.7805,-82.2192
3904583,44805,40.968062,-82.280991
3904584,44004,41.887304,-80.820686
3904585,44004,41.873692,-80.770967
3904586,44076,41.544804,-80.872075
3904587,44047,41.73381,-80.781011
3904588,44003,41.611272,-80.584357
3904590,45710,39.2425,-82.186
3904591,45778,39.312053,-81.879743
3904592,45732,39.4988,-82.0887
3904593,45895,40.560686,-84.208499
3904594,45865,40.3952,-84.3794
3904595,45869,40.436403,-84.362067
3904596,45871,40.4915,-84.3169
3904597,45896,40.605394,-83.972978
3904599,43950,40.07927,-80.895961
3904600,43947,39.9713,-80.7464
3904601,43718,40.0637,-81.0537
3904602,45121,38.889286,-83.889978
3904603,45697,38.95237,-83.738731
3904604,45118,39.182812,-83.930672
3904606,45154,39.03241,-83.942641
3904607,45167,38.737094,-83.838908
3904608,45011,39.399338,-84.544077
3904609,45067,39.47815,-84.489561
3904610,45014,39.34952,-84.540251
3904611,45011,39.388025,-84.434232
3904612,45042,39.53042,-84.444961
3904613,45011,39.439388,-84.536793
3904614,45013,39.333678,-84.631382
3904615,45056,39.5005,-84.745731
3904617,44644,40.686945,-81.162137
3904619,43072,40.123191,-83.907738
3904620,43060,40.1806,-83.5887
3904621,43357,40.215861,-83.754486
3904622,45505,39.921476,-83.723942
3904623,45323,39.877444,-83.936224
3904624,45344,39.9127,-83.9954
3904625,45502,39.94081,-83.679311
3904626,45502,39.99535,-83.910093
3904627,45368,39.829483,-83.638967
3904628,45502,39.86916,-83.779181
3904629,45103,39.083175,-84.144236
3904630,45103,39.069374,-84.181927
3904631,45106,38.96555,-84.096421
3904632,45103,39.1304,-84.1018
3904633,45120,38.836843,-84.098577
3904634,45122,39.23243,-84.161711
3904635,45245,39.0894,-84.2722
3904636,45176,39.055625,-84.057257
3904637,45177,39.438295,-83.775682
3904638,45107,39.29773,-83.969851
3904639,45113,39.446906,-83.984169
3904640,45169,39.418403,-83.650315
3904641,44432,40.78537,-80.77219
3904642,43920,40.711849,-80.630146
3904643,44408,40.8435,-80.6679
3904644,43945,40.638623,-80.782233
3904645,44423,40.7829,-80.9288
3904647,43845,40.273422,-81.753591
3904648,43844,40.33953,-81.959661
3904650,44854,40.950899,-82.847524
3904651,44827,40.78797,-82.855941
3904652,44820,40.8228,-83.018
3904653,44131,41.39174,-81.659531
3904655,44125,41.4275,-81.6426
3904656,44131,41.382966,-81.634848
3904657,44138,41.37223,-81.926541
3904659,44143,41.555019,-81.494707
3904660,44139,41.37801,-81.438951
3904661,45331,40.078431,-84.607634
3904662,45303,40.21536,-84.628882
3904663,45304,39.9956,-84.5485
3904664,45304,39.98283,-84.480691
3904667,45390,40.221959,-84.748879
3904668,45346,39.964629,-84.711017
3904670,43512,41.236902,-84.283286
3904671,43556,41.3503,-84.5533
3904672,43512,41.35645,-84.322715
3904674,43074,40.2495,-82.868091
3904675,43015,40.34779,-83.087361
3904676,43035,40.176231,-83.018861
3904678,44846,41.293,-82.6012
3904679,43438,41.60622,-82.70769
3904680,44824,41.397157,-82.809006
3904681,44870,41.41302,-82.701972
3904682,44089,41.41095,-82.357476
3904683,43130,39.73018,-82.664177
3904684,43102,39.649614,-82.735081
3904685,43155,39.629498,-82.547224
3904686,43112,39.7945,-82.6977
3904687,43130,39.754015,-82.472059
3904688,43105,39.83591,-82.605161
3904689,43147,39.885778,-82.75056
3904690,43046,39.8958,-82.5346
3904693,43219,40.013727,-82.914445
3904694,43110,39.840128,-82.810259
3904695,43207,39.86031,-82.983284
3904696,43230,40.014837,-82.866029
3904697,43125,39.8828,-82.89
3904699,43054,40.08529,-82.809601
3904700,43068,39.955661,-82.80455
3904701,43228,39.99423,-83.142531
3904702,43017,40.10526,-83.129171
3904704,43502,41.5157,-84.3137
3904705,43540,41.679382,-83.974349
3904706,43521,41.665263,-84.322309
3904707,43553,41.529652,-84.227685
3904708,43515,41.57731,-84.002511
3904709,43558,41.58931,-83.890901
3904716,44021,41.480629,-81.144682
3904717,44062,41.462261,-81.071511
3904718,44024,41.590877,-81.204882
3904719,44023,41.396657,-81.305554
3904722,44026,41.50575,-81.33577
3904723,45387,39.800801,-83.908568
3904724,45431,39.75582,-84.045281
3904725,45314,39.747232,-83.806182
3904726,45335,39.664862,-83.733607
3904727,45305,39.6532,-84.068091
3904730,43725,39.98312,-81.574201
3904732,45231,39.280259,-84.565084
3904733,45231,39.229,-84.5165
3904734,45255,39.07321,-84.335921
3904736,45239,39.2136,-84.588191
3904737,45233,39.11143,-84.660561
3904738,45030,39.25542,-84.770041
3904739,45002,39.166731,-84.749549
3904740,45840,41.054929,-83.689209
3904742,45814,40.8895,-83.6522
3904743,45881,40.9372,-83.8057
3904744,45840,41.033973,-83.700206
3904745,45858,41.104308,-83.79251
3904747,45890,40.9745,-83.4763
3904749,45835,40.7802,-83.66
3904750,43340,40.533371,-83.528097
3904751,45867,40.866752,-83.518078
3904752,45859,40.69168,-83.786945
3904754,44675,40.49531,-81.240321
3904757,43527,41.252206,-84.119546
3904758,43532,41.441576,-84.010383
3904759,43524,41.226,-83.9957
3904761,45155,39.042142,-83.747529
3904762,45135,39.3291,-83.546
3904763,45142,39.243168,-83.789508
3904768,44654,40.57651,-81.781051
3904769,44654,40.55434,-81.917731
3904771,44847,41.2471,-82.7021
3904772,44851,41.07641,-82.389341
3904773,44837,41.0464,-82.5183
3904774,44826,41.2473,-82.4548
3904776,45656,38.89759,-82.575981
3904777,43952,40.36993,-80.637391
3904778,43917,40.202844,-80.768886
3904779,43930,40.5528,-80.7095
3904780,43953,40.376981,-80.713506
3904781,43050,40.376018,-82.472683
3904782,43011,40.30109,-82.696911
3904783,43014,40.44755,-82.260621
3904785,43019,40.47687,-82.550981
3904786,44077,41.647714,-81.242366
3904787,44094,41.61966,-81.358661
3904788,44057,41.821563,-81.062396
3904790,44081,41.769886,-81.133042
3904791,45638,38.537025,-82.688145
3904792,45638,38.501312,-82.644564
3904793,45669,38.45326,-82.322671
3904794,45638,38.613789,-82.660956
3904795,45680,38.4234,-82.5828
3904796,45696,38.6073,-82.4853
3904797,43055,40.07446,-82.414766
3904798,43031,40.1471,-82.6785
3904799,43025,39.96286,-82.484121
3904800,43062,39.99579,-82.751801
3904801,43055,40.0782,-82.2898
3904802,43080,40.2386,-82.447874
3904803,43031,40.1882,-82.6102
3904804,43062,39.955654,-82.681767
3904807,43311,40.41215,-83.654961
3904808,43333,40.4372,-83.9048
3904809,43318,40.3157,-83.9234
3904810,44035,41.394238,-82.12935
3904811,44011,41.4553,-82.030341
3904812,44012,41.5089,-82.0184
3904813,44052,41.425686,-82.164236
3904814,44028,41.31292,-81.930421
3904815,44001,41.35895,-82.240361
3904816,44050,41.233894,-82.108252
3904817,44044,41.29936,-82.051191
3904819,43620,41.665777,-83.555667
3904820,43571,41.5299,-83.769401
3904821,43606,41.66674,-83.628851
3904822,43528,41.6151,-83.7071
3904823,43606,41.68359,-83.632151
3904825,43162,39.9439,-83.2878
3904826,43064,40.078004,-83.287707
3904827,43140,39.78681,-83.481431
3904828,44406,41.034067,-80.786458
3904829,44515,41.0911,-80.7337
3904830,44512,41.01132,-80.66857
3904831,44406,41.02312,-80.766711
3904832,44451,41.10025,-80.914957
3904833,44436,41.044822,-80.552325
3904834,44514,41.004845,-80.595322
3904835,44672,40.926071,-81.016645
3904836,44406,40.954726,-80.740633
3904837,44442,40.9552,-80.5483
3904838,44609,40.91179,-80.992475
3904839,44401,41.025742,-80.912814
3904841,43302,40.567462,-83.247288
3904842,43302,40.51944,-83.137311
3904843,43337,40.647706,-83.174375
3904844,43314,40.58548,-83.010949
3904845,44256,41.137846,-81.865168
3904846,44880,41.056941,-82.176995
3904847,44256,41.191057,-81.928768
3904848,44254,41.0408,-81.9647
3904849,44256,41.169593,-81.742835
3904851,45772,39.16884,-81.844321
3904852,45769,39.054054,-82.013818
3904853,45771,38.970325,-81.906927
3904854,45822,40.548762,-84.561604
3904857,45882,40.6832,-84.6511
3904858,45883,40.416574,-84.636242
3904859,45846,40.412326,-84.774729
3904860,45373,40.049764,-84.243422
3904861,45371,39.919614,-84.086244
3904862,45312,40.08526,-84.116681
3904863,45359,40.0548,-84.3412
3904865,43793,39.75802,-81.115071
3904866,45402,39.759012,-84.176991
3904867,45309,39.829493,-84.417453
3904868,45417,39.70501,-84.309791
3904869,45426,39.799674,-84.327768
3904870,45431,39.79539,-84.127623
3904871,45345,39.74157,-84.401521
3904872,45322,39.84792,-84.292621
3904873,45414,39.812727,-84.195642
3904874,45327,39.63066,-84.372121
3904875,45424,39.852917,-84.130897
3904877,43756,39.64804,-81.854121
3904879,43315,40.496,-82.8918
3904880,43334,40.39856,-82.706211
3904881,44833,40.640715,-82.757669
3904883,43762,40.00567,-81.735131
3904884,43734,39.8757,-81.9083
3904885,43701,39.880668,-82.051874
3904887,43821,40.11993,-82.006021
3904888,43701,39.95357,-82.087301
3904890,43779,39.809456,-81.444903
3904892,43449,41.514,-83.158501
3904893,43440,41.536517,-82.754806
3904894,43430,41.557007,-83.360146
3904895,43446,41.68168,-82.812141
3904896,43436,41.716348,-82.812593
3904897,43456,41.6503,-82.8207
3904899,45813,41.177523,-84.729457
3904900,45381,39.747093,-84.530574
3904903,45851,41.047112,-84.574539
3904905,43076,39.82512,-82.376147
3904906,43730,39.5919,-82.1432
3904907,43113,39.569311,-82.935853
3904908,43113,39.559851,-82.851951
3904909,43103,39.722468,-82.94458
3904910,43164,39.6554,-83.1217
3904912,45613,39.034299,-82.844305
3904913,45661,39.064464,-83.022613
3904914,45690,39.131469,-82.997879
3904915,45646,39.101324,-83.253038
3904917,44202,41.31659,-81.341611
3904918,44255,41.288062,-81.233897
3904919,44260,41.068185,-81.345097
3904920,44231,41.27038,-81.100941
3904921,44272,41.10146,-81.241631
3904922,44266,41.09921,-81.093781
3904923,44241,41.236418,-81.321421
3904924,44201,41.029215,-81.192281
3904925,45320,39.730085,-84.645936
3904926,45338,39.84997,-84.538241
3904927,45347,39.836254,-84.722123
3904928,45311,39.627335,-84.555015
3904930,45875,41.035756,-84.046517
3904931,45830,40.922503,-84.056038
3904932,45831,41.106811,-84.264085
3904933,45844,40.91,-84.3001
3904934,45853,40.9852,-84.1997
3904935,45856,41.099361,-83.990182
3904936,45864,41.10503,-84.131181
3904937,45875,41.028971,-84.045829
3904938,45876,40.933162,-84.341615
3904939,45877,40.955026,-83.970266
3904941,44813,40.61974,-82.507017
3904942,44805,40.891977,-82.459623
3904943,44904,40.672785,-82.587527
3904944,44843,40.705077,-82.417867
3904945,44905,40.77063,-82.464571
3904946,44865,41.003,-82.6693
3904947,44906,40.76449,-82.646471
3904949,45628,39.415375,-83.193169
3904950,45601,39.245153,-83.057123
3904951,45612,39.241908,-83.214737
3904952,45601,39.28044,-82.873491
3904953,45601,39.3722,-83.0209
3904954,45601,39.427549,-82.937631
3904956,44841,41.272867,-83.326263
3904957,43416,41.47552,-83.295601
3904959,45682,38.8174,-82.7331
3904961,45629,38.620453,-82.842917
3904962,45653,38.861189,-82.853386
3904963,45652,38.881358,-83.08602
3904964,45648,38.882519,-82.966802
3904965,45663,38.71464,-83.052001
3904966,45694,38.73027,-82.854671
3904968,44807,41.07887,-82.915345
3904970,44809,41.126204,-83.283481
3904971,44853,41.0563,-83.3185
3904976,45306,40.470011,-84.176605
3904977,45365,40.266,-84.075
3904978,45845,40.343919,-84.362482
3904979,45333,40.245684,-84.331117
3904981,45363,40.2328,-84.4083
3904982,44720,40.869431,-81.433725
3904983,44707,40.748854,-81.372854
3904984,44662,40.7038,-81.5852
3904985,44646,40.86059,-81.490561
3904986,44685,40.960844,-81.360784
3904987,44641,40.8378,-81.257391
3904988,44601,40.92089,-81.182361
3904989,44657,40.73151,-81.102421
3904990,44614,40.88214,-81.568661
3904991,44730,40.792098,-81.275088
3904992,44646,40.788018,-81.454381
3904993,44709,40.84785,-81.381871
3904994,44643,40.63643,-81.348891
3904995,44647,40.8113,-81.6017
3904996,44221,41.146225,-81.487997
3904997,44264,41.191416,-81.509085
3904998,44321,41.112435,-81.648495
3904999,44319,41.009978,-81.54875
3905000,44319,40.93978,-81.569111
3905001,44685,40.9508,-81.4683
3905002,44236,41.25572,-81.417511
3905003,44260,41.0511,-81.393
3905004,44067,41.315178,-81.540501
3905005,44286,41.200944,-81.620107
3905006,44312,40.99591,-81.462681
3905007,44087,41.33863,-81.475721
3905008,44446,41.205731,-80.743084
3905009,44450,41.4638,-80.8716
3905011,44402,41.3866,-80.8669
3905012,44403,41.226011,-80.56155
3905013,44483,41.315329,-80.850232
3905015,44410,41.28444,-80.672251
3905016,44484,41.23585,-80.743521
3905017,44428,41.413519,-80.579411
3905018,44410,41.3198,-80.7258
3905019,44505,41.1544,-80.65744
3905020,44481,41.1671,-80.8634
3905021,44410,41.3888,-80.7327
3905022,44437,41.1609,-80.7281
3905023,44470,41.28421,-80.959591
3905024,44430,41.253443,-80.876208
3905025,44440,41.1446,-80.7718
3905026,44663,40.48355,-81.432831
3905027,44681,40.507275,-81.64021
3905028,44629,40.35849,-81.435751
3905029,44680,40.597452,-81.532417
3905030,44656,40.59916,-81.40345
3905032,43045,40.160721,-83.392377
3905033,43344,40.483357,-83.314509
3905035,45832,40.914813,-84.701762
3905039,45651,39.24812,-82.482621
3905040,45036,39.4065,-84.211271
3905041,45005,39.587824,-84.32147
3905042,45066,39.533647,-84.242802
3905043,45034,39.357065,-84.248273
3905044,45039,39.339689,-84.216762
3905045,45040,39.3622,-84.3111
3905046,45068,39.534203,-84.092338
3905048,45715,39.547754,-81.631689
3905049,45767,39.447486,-81.143711
3905051,45786,39.538348,-81.638233
3905052,44691,40.835777,-81.930761
3905053,44230,40.9698,-81.697141
3905054,44618,40.803515,-81.695402
3905055,44677,40.868077,-81.856003
3905056,44217,40.965116,-81.900884
3905058,44606,40.7366,-81.812021
3905059,44691,40.76122,-81.978671
3905061,43517,41.455759,-84.746163
3905062,43518,41.557836,-84.780819
3905063,43570,41.5849,-84.455
3905064,43554,41.679486,-84.548246
3905065,43557,41.5009,-84.4154
3905066,43402,41.379538,-83.612147
3905067,43450,41.413302,-83.459566
3905068,44817,41.254729,-83.551664
3905069,43447,41.560275,-83.470994
3905070,45872,41.17905,-83.677941
3905071,43619,41.604873,-83.475011
3905072,43402,41.422202,-83.743637
3905074,44882,40.98844,-83.170251
3905077,45806,40.6921,-84.149832
3905079,45121,38.889036,-83.891551
3905081,44047,41.7469,-80.7359
3905085,43950,40.0784,-80.9657
3905088,45011,39.4088,-84.4921
3905090,44432,40.767848,-80.747995
3905092,44141,41.3443,-81.6254
3905094,44130,41.364436,-81.832585
3905096,43502,41.451982,-84.303338
3905098,43015,40.231598,-83.039016
3905100,43125,39.88647,-82.884271
3905102,44846,41.3317,-82.6316
3905104,45385,39.662396,-83.915673
3905106,45241,39.287508,-84.415999
3905112,43910,40.359,-80.7608
3905114,43050,40.37597,-82.474854
3905116,44077,41.6491,-81.2437
3905118,45619,38.491847,-82.473928
3905120,43055,40.1001,-82.4291
3905122,44074,41.2621,-82.2132
3905124,44406,41.0323,-80.7869
3905128,45315,39.8427,-84.3286
3905130,43701,39.9371,-81.976
3905133,43311,40.371,-83.7183
3905135,43551,41.584031,-83.57137
3905137,45661,39.054059,-83.0067
3905139,44266,41.184939,-81.2247
3905141,44875,40.9031,-82.6707
3905143,45601,39.4401,-82.9614
3905145,43420,41.365107,-83.128269
3905147,45036,39.4888,-84.2032
3905149,45648,38.8547,-82.9795
3905153,45505,39.9004,-83.7944
3905160,45764,39.433575,-82.210543
3905163,44483,41.280432,-80.824663
3905165,44663,40.4703,-81.4018
3905167,45891,40.882186,-84.570106
3905169,45750,39.4332,-81.5013
3905171,44677,40.8643,-81.8699
3906190,45693,38.811395,-83.584054
3906202,44646,40.766673,-81.47909
3906204,44805,40.8012,-82.2668
3906206,45674,38.892183,-82.387978
3906210,44256,41.155,-81.9013
3906212,45356,40.1612,-84.2141
3906280,45106,38.9698,-84.0939
3906349,44685,40.943169,-81.471902
3906351,43064,40.0546,-83.2911
3906496,45003,39.572203,-84.814936
3906522,43812,40.2983,-81.8476
3906526,43302,40.582996,-83.070167
3906568,45658,38.824047,-82.401241
3906968,43755,40.04787,-81.445539
3910000,45840,41.053353,-83.665718
3910001,45889,41.135085,-83.648162
3910002,44804,41.106998,-83.515478
3910003,45365,40.27733,-84.177891
3910004,45302,40.396845,-84.175998
3910005,45334,40.437704,-84.038136
3910006,44460,40.902,-80.843541
3910007,44431,40.8888,-80.7659
3910008,44827,40.792436,-82.742818
3910009,44875,40.8782,-82.6592
3910010,43160,39.580068,-83.473474
3910011,43160,39.53064,-83.442621
3910012,43050,40.37846,-82.483191
3910013,43028,40.4084,-82.3292
3910014,44077,41.712236,-81.218394
3910015,44077,41.72235,-81.250351
3910016,44124,41.453004,-81.457647
3910017,44146,41.403754,-81.52655
3910018,45784,39.37946,-81.666154
3910019,45750,39.438675,-81.450437
3910020,43410,41.30498,-82.974556
3910021,44883,41.234756,-83.149039
3910022,45891,40.8534,-84.5164
3910023,45891,40.86743,-84.584891
3910024,43351,40.841094,-83.282377
3910025,43326,40.64946,-83.610081
3910026,45662,38.8039,-82.9815
3910027,45662,38.73606,-82.992581
3910028,44270,40.97608,-81.798179
3910029,44281,41.026275,-81.714256
3910030,45822,40.551006,-84.561592
3910031,45860,40.4069,-84.4955
3910032,44691,40.799124,-81.940599
3910033,44287,40.89203,-82.106971
4000013,73741,36.548799,-98.270337
4000014,73624,35.347844,-99.170782
4000015,73669,35.75234,-98.747365
4000020,74651,36.4617,-97.1587
4000021,74072,36.917547,-95.630561
4000032,73048,35.552202,-98.571969
4000033,74451,35.790144,-94.965659
4000047,74403,35.774983,-95.31169
4000048,74525,34.395436,-96.153251
4000049,73662,35.313838,-99.617066
4000050,74701,33.945898,-96.406144
4000051,73038,35.108625,-98.443433
4000052,73036,35.509267,-97.882042
4000053,73401,34.186529,-97.082988
4000054,74464,35.920218,-94.990977
4000055,74743,34.008433,-95.494464
4000056,73069,35.274395,-97.457283
4000057,73505,34.592882,-98.450335
4000058,74030,35.994038,-96.585561
4000060,74347,36.209864,-94.778414
4000061,73703,36.419058,-97.897556
4000062,73018,35.05637,-97.950222
4000063,73547,34.956599,-99.35688
4000064,74462,35.248156,-95.108241
4000065,74883,35.233444,-96.266095
4000066,73521,34.668228,-99.341249
4000067,74601,36.72795,-97.093374
4000068,73764,35.842193,-98.201625
4000069,74578,34.757765,-95.084353
4000070,74953,35.038059,-94.635362
4000071,73737,36.261967,-98.496675
4000072,74361,36.309197,-95.425021
4000073,73095,34.912586,-97.364134
4000074,74745,33.921848,-94.775122
4000075,73086,34.5121,-96.9523
4000076,74403,35.75585,-95.328355
4000077,74403,35.774983,-95.31169
4000078,73142,35.600575,-97.640581
4000079,73111,35.512629,-97.478528
4000080,73020,35.517312,-97.267284
4000081,73110,35.455295,-97.402656
4000082,74447,35.633104,-95.936437
4000083,74331,36.730348,-94.929002
4000084,74074,36.107221,-97.10851
4000086,74501,34.92491,-95.7457
4000087,74820,34.74828,-96.683812
4000088,74801,35.380274,-96.90799
4000089,74403,35.774983,-95.31169
4000090,73533,34.49147,-97.990227
4000091,73542,34.393235,-98.994842
4000092,74147,36.110738,-95.88745
4000093,74006,36.727167,-95.909445
4000094,73624,35.352856,-99.180987
4000095,73717,36.786863,-98.675885
4000096,73801,36.406596,-99.427376
4000751,74120,36.157061,-95.989604
4000753,73131,35.564504,-97.495545
4000754,74017,36.326842,-95.634103
4000755,74465,35.845735,-95.004315
4000757,73438,34.230188,-97.489475
4000758,74035,36.41574,-96.392201
4000759,74868,35.243164,-96.664165
4000762,74023,35.980841,-96.749394
4000763,74702,33.945898,-96.406144
4000764,73116,35.537617,-97.527935
4000766,73114,35.556126,-97.514978
4000769,74126,36.2456,-95.9947
4000772,74103,36.1565,-95.9907
4000773,73118,35.5037,-97.5261
4000774,74127,36.158624,-96.005551
4000775,73114,35.57829,-97.540934
4000777,73118,35.522075,-97.545516
4000778,73130,35.453977,-97.371838
4000780,74106,36.184858,-95.967851
4000781,73116,35.538,-97.5735
4000782,74880,35.325416,-96.033574
4000783,73107,35.494227,-97.552317
4000784,73131,35.573712,-97.489919
4000785,73130,35.453605,-97.369853
4000786,74006,36.72886,-95.950251
4000787,73102,35.466189,-97.521631
4000789,73118,35.509234,-97.511721
4000791,74129,36.125162,-95.862799
4000792,74112,36.141258,-95.903666
4000793,74105,36.09766,-95.978247
4000795,74432,35.203298,-95.544894
4000796,73149,35.41696,-97.508441
4000797,73560,34.546935,-99.418401
4000798,73530,34.237852,-99.078347
4000799,73131,35.564504,-97.495545
4000800,73118,35.522075,-97.545516
4000801,73071,35.226475,-97.425117
4000802,74804,35.406145,-96.902764
4000803,74868,35.231734,-96.664774
4000804,73044,35.854396,-97.42582
4000805,73131,35.598052,-97.494366
4000806,73013,35.624817,-97.508039
4000807,73507,34.630024,-98.415672
4000808,73108,35.449368,-97.535093
4000809,73131,35.573824,-97.489912
4002370,74720,33.835096,-96.39365
4002430,74821,34.765568,-96.682847
4002460,74330,36.43506,-95.268921
4002520,74331,36.688663,-94.958645
4002550,74824,35.8939,-96.8725
4002580,74521,34.661165,-95.095994
4002670,73002,34.91539,-97.776422
4002720,73716,36.512578,-98.447736
4002760,74825,34.87938,-96.412131
4002790,74131,36.060683,-96.086768
4002850,73521,34.639854,-99.336923
4002880,73717,36.80523,-98.664521
4002910,73004,35.159539,-97.875036
4003000,73005,35.061393,-98.256225
4003010,74063,36.1735,-96.1851
4003060,74523,34.233941,-95.619883
4003120,73620,35.580216,-98.966893
4003180,73401,34.204055,-97.131939
4003210,74901,35.355015,-94.433435
4003240,73832,36.138714,-99.772328
4003300,74826,34.9895,-96.9225
4003360,74525,34.378826,-96.145841
4003450,74001,36.490157,-96.063428
4003510,73931,36.617308,-100.731123
4003540,73036,35.4941,-97.8493
4003570,74002,36.560104,-96.166596
4003630,74003,36.742092,-95.981576
4003660,74728,34.394554,-94.928253
4003690,74859,35.348689,-96.387733
4003750,73932,36.810082,-100.524679
4003810,74421,35.748428,-96.083656
4003840,74948,35.570369,-94.545112
4003930,74723,34.007214,-96.037314
4004020,74107,36.118325,-96.063995
4004110,73008,35.515439,-97.631606
4004230,74801,35.319161,-97.013954
4004350,73562,34.178972,-98.470803
4004360,74630,36.5323,-97.4444
4004470,73505,34.579452,-98.421564
4004500,74008,35.94279,-95.882861
4004630,74631,36.8042,-97.2817
4004650,73526,34.778112,-99.334952
4004680,73010,35.138935,-97.65375
4004830,74333,36.802307,-95.071015
4004860,73933,36.72837,-102.50497
4004950,74930,35.190096,-94.791911
4005010,73006,34.89291,-98.359739
4005040,74727,34.029616,-95.86762
4005130,74830,35.146601,-96.667807
4005160,74056,36.877983,-96.117321
4005280,74423,35.66721,-95.197775
4005340,73055,34.633376,-97.81809
4005400,73010,35.235566,-97.720717
4005430,74464,35.923458,-94.872791
4005460,74010,35.836666,-96.391306
4005490,74012,36.04586,-95.789271
4005520,74728,34.016326,-94.738763
4005580,74955,35.55201,-94.74408
4005760,73834,36.8298,-99.6275
4005820,74571,34.7325,-95.2456
4005910,73722,36.9016,-98.4227
4006000,74837,35.338279,-96.458034
4006060,74820,34.863234,-96.664402
4006120,73527,34.62333,-98.622861
4006150,74729,34.121841,-96.270571
4006180,74730,33.937113,-96.428948
4006240,73014,35.6015,-98.1219
4006270,74531,34.965907,-96.2463
4006330,74932,35.136164,-94.538658
4006390,74425,35.171686,-95.656779
4006420,74533,34.235552,-96.211662
4006480,73724,36.053851,-98.585489
4006510,73626,35.417241,-99.28238
4006630,73015,35.098546,-98.608098
4006690,74832,35.805,-97.012764
4006810,73016,35.801108,-97.676519
4006850,74859,35.426489,-96.301851
4006870,74015,36.1686,-95.7553
4006930,74931,35.717756,-94.751372
4006960,73017,34.930751,-98.139625
4007140,74955,35.4485,-94.7071
4007170,73055,34.607888,-98.093219
4007290,74834,35.701525,-96.90152
4007320,73528,34.423908,-98.656423
4007350,74426,35.467862,-95.524048
4007380,74016,36.54008,-95.437281
4007410,73728,36.753,-98.3525
4007500,73628,35.60829,-99.66614
4007560,73018,35.052763,-97.944758
4007620,73020,35.478043,-97.302235
4007670,74337,36.192698,-95.345359
4007710,73754,36.386901,-98.08975
4007740,74017,36.317269,-95.606862
4007800,74536,34.589513,-95.354785
4008010,74331,36.590663,-94.966087
4008040,74020,36.317277,-96.474767
4008070,73601,35.506324,-98.981544
4008130,74538,34.536157,-96.218208
4008220,74733,33.8591,-96.5055
4008250,74338,36.26075,-94.691221
4008310,73432,34.272,-96.4215
4008370,74021,36.369115,-95.84852
4008460,73529,34.3656,-97.9744
4008490,74339,36.93353,-94.875601
4008610,74022,36.899841,-95.920524
4008640,73632,35.2943,-98.9823
4008730,74538,34.555725,-96.199651
4008790,73730,36.305509,-97.58143
4008850,74429,35.95224,-95.640061
4008940,73027,35.950579,-97.235579
4009000,73028,35.953683,-97.58882
4009060,73129,35.450601,-97.476545
4009090,74430,35.124044,-95.669663
4009150,73141,35.4939,-97.4071
4009240,74023,35.993346,-96.768278
4009300,73029,34.899102,-98.203354
4009360,74960,35.748234,-94.670075
4009390,74851,35.387343,-97.04601
4009420,73036,35.5725,-97.9577
4009450,74026,35.7085,-96.7669
4009510,73030,34.500294,-97.114767
4009570,73012,35.682672,-97.621281
4009720,74745,33.896273,-94.783597
4009750,74028,35.799232,-96.505955
4009780,74431,35.458841,-95.938041
4009810,74029,36.803584,-95.937114
4009870,73010,35.032103,-97.629566
4009910,73401,34.1881,-96.9819
4010050,73734,35.982554,-97.908096
4010170,73735,36.297146,-98.033511
4010200,74030,35.984067,-96.582719
4010260,73532,34.663398,-99.565987
4010290,73533,34.513574,-97.969542
4010350,74701,34.006811,-96.389919
4010440,74734,34.041945,-94.574951
4010500,74840,35.268209,-96.798014
4010560,74960,35.887493,-94.638134
4010590,73003,35.668652,-97.498067
